,year,product,source,target,value
44198,2024,Zirconium,Singapore,Norway,5250.58
44199,2024,Zirconium,Singapore,Philippines,616.659
44200,2024,Zirconium,Singapore,Qatar,1979.445
44201,2024,Zirconium,Singapore,Saudi Arabia,3137.925
44202,2024,Zirconium,Singapore,Senegal,3290.593
44203,2024,Zirconium,Singapore,India,1121.062
44204,2024,Zirconium,Singapore,Viet Nam,21916.083
44205,2024,Zirconium,Singapore,Spain,261.93
44206,2024,Zirconium,Singapore,Thailand,55.38
44207,2024,Zirconium,Singapore,United Arab Emirates,2789.184
44208,2024,Zirconium,Singapore,USA,3535.311
44209,2024,Zirconium,Slovenia,Bosnia Herzegovina,171.876
44210,2024,Zirconium,South Africa,Australia,99910.9
44211,2024,Zirconium,South Africa,Canada,311768.075
44212,2024,Zirconium,South Africa,China,5102376.436
44213,2024,Zirconium,South Africa,Guinea,349.775
44214,2024,Zirconium,South Africa,Ireland,188355.334
44215,2024,Zirconium,South Africa,Namibia,1928.647
44216,2024,Zirconium,South Africa,Spain,2899.195
44217,2024,Zirconium,South Africa,Eswatini,18.016
44218,2024,Zirconium,South Africa,Uganda,8893.135
44219,2024,Zirconium,South Africa,United Kingdom,678.859
44220,2024,Zirconium,South Africa,United Rep. of Tanzania,1001.556
44221,2024,Zirconium,South Africa,Burkina Faso,881.78
44222,2024,Zirconium,Serbia,Bosnia Herzegovina,5464.0
44223,2024,Zirconium,Serbia,China,52.0
44224,2024,Zirconium,Serbia,Croatia,2622.0
44225,2024,Zirconium,Serbia,Montenegro,147.0
44226,2024,Zirconium,Slovenia,Bosnia Herzegovina,171.876
44227,2024,Zirconium,South Africa,Australia,99910.9
44228,2024,Zirconium,South Africa,Canada,311768.075
44229,2024,Zirconium,South Africa,China,5102376.436
44230,2024,Zirconium,South Africa,Guinea,349.775
44231,2024,Zirconium,South Africa,Ireland,188355.334
44232,2024,Zirconium,South Africa,Namibia,1928.647
44233,2024,Zirconium,South Africa,Spain,2899.195
44234,2024,Zirconium,South Africa,Eswatini,18.016
44235,2024,Zirconium,South Africa,Uganda,8893.135
44236,2024,Zirconium,South Africa,United Kingdom,678.859
44237,2024,Zirconium,South Africa,United Rep. of Tanzania,1001.556
44238,2024,Zirconium,South Africa,Burkina Faso,881.78
44239,2024,Zirconium,Spain,Albania,3074.465
44240,2024,Zirconium,Spain,Austria,5672.147
44241,2024,Zirconium,Spain,Bahrain,113768.638
44242,2024,Zirconium,Spain,Bulgaria,276.639
44243,2024,Zirconium,Spain,Sri Lanka,550.92
44244,2024,Zirconium,Spain,Czechia,74.032
44245,2024,Zirconium,Spain,Estonia,329.703
44246,2024,Zirconium,Spain,France,402533.542
44247,2024,Zirconium,Spain,Germany,295831.197
44248,2024,Zirconium,Spain,Greece,381.846
44249,2024,Zirconium,Spain,Hungary,927.369
44250,2024,Zirconium,Spain,Italy,6101.336
44251,2024,Zirconium,Spain,Morocco,883.149
44252,2024,Zirconium,Spain,Netherlands,1951.772
44253,2024,Zirconium,Spain,Poland,13411.155
44254,2024,Zirconium,Spain,Portugal,64875.67
44255,2024,Zirconium,Spain,Romania,1384.662
44256,2024,Zirconium,Spain,Saudi Arabia,3849.893
44257,2024,Zirconium,Spain,Sweden,151.68
44258,2024,Zirconium,Spain,United Kingdom,157813.391
44259,2024,Zirconium,Spain,Albania,3074.465
44260,2024,Zirconium,Spain,Bahrain,113768.638
44261,2024,Zirconium,Spain,Sri Lanka,550.92
44262,2024,Zirconium,Spain,Morocco,883.149
44263,2024,Zirconium,Spain,Saudi Arabia,3849.893
44264,2024,Zirconium,Spain,United Kingdom,157813.391
44265,2024,Zirconium,Spain,Austria,5672.147
44266,2024,Zirconium,Spain,Bulgaria,276.639
44267,2024,Zirconium,Spain,Czechia,74.032
44268,2024,Zirconium,Spain,Estonia,329.703
44269,2024,Zirconium,Spain,France,402533.542
44270,2024,Zirconium,Spain,Germany,295831.197
44271,2024,Zirconium,Spain,Greece,381.846
44272,2024,Zirconium,Spain,Hungary,927.369
44273,2024,Zirconium,Spain,Italy,6101.336
44274,2024,Zirconium,Spain,Netherlands,1951.772
44275,2024,Zirconium,Spain,Poland,13411.155
44276,2024,Zirconium,Spain,Portugal,64875.67
44277,2024,Zirconium,Spain,Romania,1384.662
44278,2024,Zirconium,Spain,Sweden,151.68
44279,2024,Zirconium,Sweden,Canada,618681.329
44280,2024,Zirconium,Sweden,China,94.629
44281,2024,Zirconium,Sweden,Czechia,189.257
44282,2024,Zirconium,Sweden,Denmark,757.028
44283,2024,Zirconium,Sweden,Germany,3566833.181
44284,2024,Zirconium,Sweden,Israel,85354.934
44285,2024,Zirconium,Sweden,Japan,3261845.429
44286,2024,Zirconium,Sweden,Latvia,56871.747
44287,2024,Zirconium,Sweden,Norway,283.886
44288,2024,Zirconium,Sweden,Romania,331010.598
44289,2024,Zirconium,Sweden,Spain,4534126.015
44290,2024,Zirconium,Sweden,Switzerland,283.886
44291,2024,Zirconium,Sweden,United Kingdom,4110568.715
44292,2024,Zirconium,Sweden,USA,70498.255
44293,2024,Zirconium,Switzerland,Austria,21.58
44294,2024,Zirconium,Switzerland,Belgium,232.838
44295,2024,Zirconium,Switzerland,Chile,2260.231
44296,2024,Zirconium,Switzerland,China,3628.864
44297,2024,Zirconium,Switzerland,Czechia,5323.47
44298,2024,Zirconium,Switzerland,Finland,1436.78
44299,2024,Zirconium,Switzerland,France,26667.323
44300,2024,Zirconium,Switzerland,Germany,876049.779
44301,2024,Zirconium,Switzerland,"China, Hong Kong SAR",1007.45
44302,2024,Zirconium,Switzerland,Hungary,427.059
44303,2024,Zirconium,Switzerland,Israel,3543.679
44304,2024,Zirconium,Switzerland,Italy,170.369
44305,2024,Zirconium,Switzerland,Malaysia,2044.43
44306,2024,Zirconium,Switzerland,Mexico,23688.133
44307,2024,Zirconium,Switzerland,Netherlands,1251.646
44308,2024,Zirconium,Switzerland,Poland,2655.488
44309,2024,Zirconium,Switzerland,Singapore,1984.233
44310,2024,Zirconium,Switzerland,Slovenia,34.074
44311,2024,Zirconium,Switzerland,Thailand,4361.451
44312,2024,Zirconium,Switzerland,United Arab Emirates,422.516
44313,2024,Zirconium,Switzerland,Egypt,4448.908
44314,2024,Zirconium,Switzerland,United Kingdom,11323.873
44315,2024,Zirconium,Switzerland,USA,2858.795
44316,2024,Zirconium,Thailand,Estonia,7876.13
44317,2024,Zirconium,Thailand,Germany,214.56
44318,2024,Zirconium,Thailand,Japan,896.98
44319,2024,Zirconium,Thailand,Malaysia,135.48
44320,2024,Zirconium,Thailand,United Arab Emirates,29.11
44321,2024,Zirconium,Thailand,United Kingdom,3098.38
44322,2024,Zirconium,Thailand,USA,166.55
44323,2024,Zirconium,Switzerland,Austria,21.58
44324,2024,Zirconium,Switzerland,Belgium,232.838
44325,2024,Zirconium,Switzerland,Chile,2260.231
44326,2024,Zirconium,Switzerland,China,3628.864
44327,2024,Zirconium,Switzerland,Czechia,5323.47
44328,2024,Zirconium,Switzerland,Finland,1436.78
44329,2024,Zirconium,Switzerland,France,26667.323
44330,2024,Zirconium,Switzerland,Germany,798838.458
44331,2024,Zirconium,Switzerland,"China, Hong Kong SAR",1007.45
44332,2024,Zirconium,Switzerland,Hungary,427.059
44333,2024,Zirconium,Switzerland,Israel,3543.679
44334,2024,Zirconium,Switzerland,Italy,170.369
44335,2024,Zirconium,Switzerland,Malaysia,2044.43
44336,2024,Zirconium,Switzerland,Mexico,23688.133
44337,2024,Zirconium,Switzerland,Netherlands,1251.646
44338,2024,Zirconium,Switzerland,Poland,2655.488
44339,2024,Zirconium,Switzerland,Singapore,1984.233
44340,2024,Zirconium,Switzerland,Slovenia,34.074
44341,2024,Zirconium,Switzerland,Thailand,4361.451
44342,2024,Zirconium,Switzerland,United Arab Emirates,422.516
44343,2024,Zirconium,Switzerland,Egypt,4448.908
44344,2024,Zirconium,Switzerland,United Kingdom,11323.873
44345,2024,Zirconium,Switzerland,USA,2858.795
44346,2024,Zirconium,Switzerland,Germany,77211.321
44347,2024,Zirconium,Türkiye,Albania,1839.0
44348,2024,Zirconium,Türkiye,Australia,2283.0
44349,2024,Zirconium,Türkiye,Belgium,3.0
44350,2024,Zirconium,Türkiye,Bulgaria,213.0
44351,2024,Zirconium,Türkiye,Canada,1027.0
44352,2024,Zirconium,Türkiye,Cyprus,7121.0
44353,2024,Zirconium,Türkiye,France,552.0
44354,2024,Zirconium,Türkiye,Germany,558.0
44355,2024,Zirconium,Türkiye,Iran,1228.0
44356,2024,Zirconium,Türkiye,Japan,125.0
44357,2024,Zirconium,Türkiye,Jordan,4868.0
44358,2024,Zirconium,Türkiye,Rep. of Korea,2644.0
44359,2024,Zirconium,Türkiye,Libya,3967.0
44360,2024,Zirconium,Türkiye,Netherlands,8598.0
44361,2024,Zirconium,Türkiye,Poland,1717.0
44362,2024,Zirconium,Türkiye,Saudi Arabia,6771.0
44363,2024,Zirconium,Türkiye,Slovakia,1028.0
44364,2024,Zirconium,Türkiye,South Africa,928.0
44365,2024,Zirconium,Türkiye,Spain,1014.0
44366,2024,Zirconium,Türkiye,Switzerland,21.0
44367,2024,Zirconium,Türkiye,United Kingdom,566.0
44368,2024,Zirconium,Türkiye,USA,2126.0
44369,2024,Zirconium,Türkiye,Uzbekistan,25117.0
44370,2024,Zirconium,United Kingdom,Australia,2249.964
44371,2024,Zirconium,United Kingdom,Bahrain,4747.247
44372,2024,Zirconium,United Kingdom,Belgium,10469.817
44373,2024,Zirconium,United Kingdom,Brazil,26064.833
44374,2024,Zirconium,United Kingdom,Canada,22568.13
44375,2024,Zirconium,United Kingdom,China,191997.791
44376,2024,Zirconium,United Kingdom,Czechia,4568.417
44377,2024,Zirconium,United Kingdom,Denmark,17784.103
44378,2024,Zirconium,United Kingdom,Estonia,35792.694
44379,2024,Zirconium,United Kingdom,Finland,26289.322
44380,2024,Zirconium,United Kingdom,France,29296.462
44381,2024,Zirconium,United Kingdom,Germany,220898.543
44382,2024,Zirconium,United Kingdom,Ireland,9163.467
44383,2024,Zirconium,United Kingdom,Italy,2112.988
44384,2024,Zirconium,United Kingdom,Japan,302090.035
44385,2024,Zirconium,United Kingdom,Rep. of Korea,2223.33
44386,2024,Zirconium,United Kingdom,Netherlands,299703.095
44387,2024,Zirconium,United Kingdom,New Zealand,25579.074
44388,2024,Zirconium,United Kingdom,Saudi Arabia,19024.5
44389,2024,Zirconium,United Kingdom,India,22455.251
44390,2024,Zirconium,United Kingdom,Singapore,3695.826
44391,2024,Zirconium,United Kingdom,South Africa,65852.673
44392,2024,Zirconium,United Kingdom,Spain,110266.002
44393,2024,Zirconium,United Kingdom,Sweden,28489.823
44394,2024,Zirconium,United Kingdom,Switzerland,1534.643
44395,2024,Zirconium,United Kingdom,Thailand,1533.375
44396,2024,Zirconium,United Kingdom,United Arab Emirates,54648.51
44397,2024,Zirconium,United Kingdom,Türkiye,1260.69
44398,2024,Zirconium,United Kingdom,USA,142908.239
44399,2024,Zirconium,USA,Argentina,4392318.0
44400,2024,Zirconium,USA,Australia,150895.0
44401,2024,Zirconium,USA,Bahrain,488413.0
44402,2024,Zirconium,USA,Belgium,4553968.0
44403,2024,Zirconium,USA,Brazil,52788.0
44404,2024,Zirconium,USA,Bulgaria,2601118.0
44405,2024,Zirconium,USA,Canada,48522103.0
44406,2024,Zirconium,USA,Chile,38385.0
44407,2024,Zirconium,USA,China,6202757.0
44408,2024,Zirconium,USA,Colombia,34840.0
44409,2024,Zirconium,USA,Czechia,2775813.0
44410,2024,Zirconium,USA,Dominican Rep.,7869.0
44411,2024,Zirconium,USA,Estonia,568140.0
44412,2024,Zirconium,USA,Finland,2014722.0
44413,2024,Zirconium,USA,France,28676631.0
44414,2024,Zirconium,USA,Germany,1632976.0
44415,2024,Zirconium,USA,"China, Hong Kong SAR",14587.0
44416,2024,Zirconium,USA,Indonesia,24380.0
44417,2024,Zirconium,USA,Israel,3024.0
44418,2024,Zirconium,USA,Italy,175882.0
44419,2024,Zirconium,USA,Japan,6084608.0
44420,2024,Zirconium,USA,Rep. of Korea,45282303.0
44421,2024,Zirconium,USA,Malaysia,165515.0
44422,2024,Zirconium,USA,Mexico,1313859.0
44423,2024,Zirconium,USA,Netherlands,194499.0
44424,2024,Zirconium,USA,New Zealand,6930.0
44425,2024,Zirconium,USA,Norway,92396.0
44426,2024,Zirconium,USA,Poland,14357.0
44427,2024,Zirconium,USA,Saudi Arabia,11797.0
44428,2024,Zirconium,USA,India,540012.0
44429,2024,Zirconium,USA,Singapore,18751.0
44430,2024,Zirconium,USA,Slovenia,138244.0
44431,2024,Zirconium,USA,Spain,848151.0
44432,2024,Zirconium,USA,Sweden,15311181.0
44433,2024,Zirconium,USA,Switzerland,19265.0
44434,2024,Zirconium,USA,Trinidad and Tobago,9285.0
44435,2024,Zirconium,USA,United Arab Emirates,9174.0
44436,2024,Zirconium,USA,Türkiye,14360.0
44437,2024,Zirconium,USA,Ukraine,6568006.0
44438,2024,Zirconium,USA,United Kingdom,17494957.0
44439,2024,Zirconium,Samoa,New Zealand,1040.717
44440,2024,Zirconium,Türkiye,Albania,1839.0
44441,2024,Zirconium,Türkiye,Australia,2283.0
44442,2024,Zirconium,Türkiye,Belgium,3.0
44443,2024,Zirconium,Türkiye,Bulgaria,213.0
44444,2024,Zirconium,Türkiye,Canada,1027.0
44445,2024,Zirconium,Türkiye,Cyprus,7121.0
44446,2024,Zirconium,Türkiye,France,552.0
44447,2024,Zirconium,Türkiye,Germany,558.0
44448,2024,Zirconium,Türkiye,Iran,1228.0
44449,2024,Zirconium,Türkiye,Japan,125.0
44450,2024,Zirconium,Türkiye,Jordan,4868.0
44451,2024,Zirconium,Türkiye,Rep. of Korea,2644.0
44452,2024,Zirconium,Türkiye,Libya,3967.0
44453,2024,Zirconium,Türkiye,Netherlands,8598.0
44454,2024,Zirconium,Türkiye,Poland,1717.0
44455,2024,Zirconium,Türkiye,Saudi Arabia,6771.0
44456,2024,Zirconium,Türkiye,Slovakia,1028.0
44457,2024,Zirconium,Türkiye,South Africa,928.0
44458,2024,Zirconium,Türkiye,Spain,1014.0
44459,2024,Zirconium,Türkiye,Switzerland,21.0
44460,2024,Zirconium,Türkiye,United Kingdom,566.0
44461,2024,Zirconium,Türkiye,USA,2126.0
44462,2024,Zirconium,Türkiye,Uzbekistan,25117.0
44463,2024,Antimony,Australia,Cyprus,3818.24
44464,2024,Antimony,Australia,Malaysia,13980.854
44465,2024,Antimony,Australia,New Zealand,8958.279
44466,2024,Antimony,Australia,USA,23532.392
44467,2024,Antimony,Austria,France,37943.929
44468,2024,Antimony,Austria,Germany,616375.624
44469,2024,Antimony,Austria,Hungary,25856.987
44470,2024,Antimony,Austria,Malaysia,89189.232
44471,2024,Antimony,Austria,Poland,270.595
44472,2024,Antimony,Austria,Slovenia,438871.723
44473,2024,Antimony,Austria,Spain,40264.553
44474,2024,Antimony,Austria,USA,11.906
44475,2024,Antimony,Belgium,Canada,1.082
44476,2024,Antimony,Belgium,France,237.918
44477,2024,Antimony,Belgium,Germany,99161.593
44478,2024,Antimony,Belgium,"China, Hong Kong SAR",3.247
44479,2024,Antimony,Belgium,Italy,9537.211
44480,2024,Antimony,Belgium,Japan,531427.245
44481,2024,Antimony,Belgium,Mexico,1108.055
44482,2024,Antimony,Belgium,Portugal,17900.43
44483,2024,Antimony,Belgium,Türkiye,36898.274
44484,2024,Antimony,Belgium,Egypt,36276.663
44485,2024,Antimony,Belgium,United Kingdom,89639.979
44486,2024,Antimony,Belgium,USA,1342.152
44487,2024,Antimony,Bolivia (Plurinational State of),Brazil,3228656.02
44488,2024,Antimony,Bolivia (Plurinational State of),Colombia,383981.2
44489,2024,Antimony,Bolivia (Plurinational State of),Peru,243957.21
44490,2024,Antimony,Bolivia (Plurinational State of),Spain,1824761.6
44491,2024,Antimony,Bolivia (Plurinational State of),USA,2250065.72
44492,2024,Antimony,Brazil,Mexico,57.0
44493,2024,Antimony,Brazil,Paraguay,9003.0
44494,2024,Antimony,Myanmar,China,19100.0
44495,2024,Antimony,Myanmar,Rep. of Korea,137328.04
44496,2024,Antimony,Myanmar,China,19100.0
44497,2024,Antimony,Myanmar,Rep. of Korea,137328.04
44498,2024,Antimony,Canada,Cuba,21301.296
44499,2024,Antimony,Canada,Finland,10187.576
44500,2024,Antimony,Canada,Japan,11281.596
44501,2024,Antimony,Canada,Rep. of Korea,14177.117
44502,2024,Antimony,Canada,Ukraine,208.082
44503,2024,Antimony,Canada,United Kingdom,169556.173
44504,2024,Antimony,Canada,USA,371142.939
44505,2024,Antimony,China,Argentina,63945.0
44506,2024,Antimony,China,Australia,182504.0
44507,2024,Antimony,China,Bangladesh,244634.0
44508,2024,Antimony,China,Belgium,7804562.0
44509,2024,Antimony,China,Canada,1275847.0
44510,2024,Antimony,China,Sri Lanka,327536.0
44511,2024,Antimony,China,France,2040.0
44512,2024,Antimony,China,Germany,151470.0
44513,2024,Antimony,China,"China, Hong Kong SAR",1003286.0
44514,2024,Antimony,China,Indonesia,137464.0
44515,2024,Antimony,China,Iran,236704.0
44516,2024,Antimony,China,Japan,15284559.0
44517,2024,Antimony,China,Kazakhstan,3500.0
44518,2024,Antimony,China,Rep. of Korea,13330406.0
44519,2024,Antimony,China,Malaysia,2887040.0
44520,2024,Antimony,China,Netherlands,14541599.0
44521,2024,Antimony,China,Pakistan,2997965.0
44522,2024,Antimony,China,Peru,75000.0
44523,2024,Antimony,China,Philippines,1149986.0
44524,2024,Antimony,China,Russian Federation,13700.0
44525,2024,Antimony,China,India,596459.0
44526,2024,Antimony,China,Singapore,137000.0
44527,2024,Antimony,China,Viet Nam,307500.0
44528,2024,Antimony,China,South Africa,426855.0
44529,2024,Antimony,China,Spain,306720.0
44530,2024,Antimony,China,Türkiye,589025.0
44531,2024,Antimony,China,Ukraine,5280.0
44532,2024,Antimony,China,United Kingdom,261800.0
44533,2024,Antimony,China,United Rep. of Tanzania,25741.0
44534,2024,Antimony,China,USA,7472863.0
44535,2024,Antimony,Colombia,Brazil,45352.0
44536,2024,Antimony,Colombia,"China, Hong Kong SAR",35278.92
44537,2024,Antimony,Colombia,India,1272157.53
44538,2024,Antimony,Colombia,Spain,18226.5
44539,2024,Antimony,Colombia,Thailand,36268.24
44540,2024,Antimony,Croatia,Austria,9656.0
44541,2024,Antimony,Croatia,Czechia,222.0
44542,2024,Antimony,Croatia,Hungary,74.0
44543,2024,Antimony,Croatia,Latvia,111.0
44544,2024,Antimony,Croatia,Lithuania,1730.0
44545,2024,Antimony,Croatia,Poland,219.0
44546,2024,Antimony,Croatia,Romania,112.0
44547,2024,Antimony,Croatia,Slovakia,38.0
44548,2024,Antimony,Czechia,Belgium,1532.0
44549,2024,Antimony,Czechia,Croatia,1553.0
44550,2024,Antimony,Czechia,Germany,13149.0
44551,2024,Antimony,Czechia,Hungary,260.0
44552,2024,Antimony,Czechia,Netherlands,771.0
44553,2024,Antimony,Czechia,Romania,9936.0
44554,2024,Antimony,Czechia,Slovakia,110047.0
44555,2024,Antimony,Czechia,Switzerland,279.0
44556,2024,Antimony,Denmark,Sweden,58405.698
44557,2024,Antimony,Estonia,United Arab Emirates,564.29
44558,2024,Antimony,France,Algeria,84134.516
44559,2024,Antimony,France,Austria,15433.663
44560,2024,Antimony,France,Belgium,481739.401
44561,2024,Antimony,France,Czechia,875.646
44562,2024,Antimony,France,Denmark,27689.457
44563,2024,Antimony,France,Finland,8631.984
44564,2024,Antimony,France,Gabon,785.808
44565,2024,Antimony,France,Germany,572119.252
44566,2024,Antimony,France,Italy,34418.616
44567,2024,Antimony,France,Morocco,54104.952
44568,2024,Antimony,France,Peru,178913.161
44569,2024,Antimony,France,Poland,13347.916
44570,2024,Antimony,France,Romania,69025.567
44571,2024,Antimony,France,India,14026.568
44572,2024,Antimony,France,Slovenia,48544.764
44573,2024,Antimony,France,Spain,12072.872
44574,2024,Antimony,France,Switzerland,914.611
44575,2024,Antimony,France,Thailand,25332.032
44576,2024,Antimony,France,Tunisia,425464.276
44577,2024,Antimony,France,USA,127013.017
44578,2024,Antimony,Estonia,United Arab Emirates,564.29
44579,2024,Antimony,Germany,Australia,1700.701
44580,2024,Antimony,Germany,Austria,906.412
44581,2024,Antimony,Germany,Belgium,4594.932
44582,2024,Antimony,Germany,Bolivia (Plurinational State of),5235.183
44583,2024,Antimony,Germany,Brazil,3716.813
44584,2024,Antimony,Germany,Bulgaria,5386.077
44585,2024,Antimony,Germany,Chile,5261.38
44586,2024,Antimony,Germany,Czechia,12364.925
44587,2024,Antimony,Germany,Denmark,1650.403
44588,2024,Antimony,Germany,Finland,28777.791
44589,2024,Antimony,Germany,France,592590.078
44590,2024,Antimony,Germany,Greece,1683.935
44591,2024,Antimony,Germany,Hungary,13955.599
44592,2024,Antimony,Germany,Indonesia,152.99
44593,2024,Antimony,Germany,Iran,43082.333
44594,2024,Antimony,Germany,Israel,137648.86
44595,2024,Antimony,Germany,Italy,289930.246
44596,2024,Antimony,Germany,Netherlands,41902.425
44597,2024,Antimony,Germany,Poland,11616.742
44598,2024,Antimony,Germany,Singapore,26915.717
44599,2024,Antimony,Germany,Slovakia,3446.461
44600,2024,Antimony,Germany,Viet Nam,274.543
44601,2024,Antimony,Germany,Slovenia,128912.726
44602,2024,Antimony,Germany,Spain,13424.327
44603,2024,Antimony,Germany,Switzerland,61506.071
44604,2024,Antimony,Germany,Türkiye,1995.154
44605,2024,Antimony,Germany,United Kingdom,25524.139
44606,2024,Antimony,Germany,USA,42628.603
44607,2024,Antimony,Greece,Italy,804.209
44608,2024,Antimony,"China, Hong Kong SAR",China,253.721
44609,2024,Antimony,"China, Hong Kong SAR",Czechia,18049.975
44610,2024,Antimony,"China, Hong Kong SAR",Finland,8354.868
44611,2024,Antimony,"China, Hong Kong SAR",Germany,76409.242
44612,2024,Antimony,"China, Hong Kong SAR",Italy,19707.238
44613,2024,Antimony,"China, Hong Kong SAR",Japan,413504.595
44614,2024,Antimony,"China, Hong Kong SAR",Netherlands,951450.851
44615,2024,Antimony,"China, Hong Kong SAR",Poland,17057.002
44616,2024,Antimony,"China, Hong Kong SAR",Russian Federation,8119.087
44617,2024,Antimony,"China, Hong Kong SAR",USA,3785.96
44618,2024,Antimony,Germany,Australia,1700.701
44619,2024,Antimony,Germany,Austria,906.412
44620,2024,Antimony,Germany,Belgium,4594.932
44621,2024,Antimony,Germany,Bolivia (Plurinational State of),5235.183
44622,2024,Antimony,Germany,Brazil,3716.813
44623,2024,Antimony,Germany,Bulgaria,5386.077
